stage,pleiades_id,pleiades_toponym,TP_gridsquare,Talbert_id,ku_id,ku_name_lookup,talbert_name_lookup,TP_symbol,TP_notes,TP_coastal,RC_peri_count,pp_page,schnetz_page,RC_peri_ref,RC_peri,RC itin,gg_ref,GG_peri,GG_itin,representative_latitude,representative_longitude,ku_x,ku_y
13,570221,Elis (region),6B4,1903,985,Netide,Netide,,,Netide,33,377,94,,Etide,Etide,,Eytide,,37.83852392,21.5251504,0.314960902,-0.021335803
13,570390,Kyllene,6B4,1904,986,cyllene (Cyllene),cyllene,,,cyllene,34,377,94,,Cylene,Cilene,,Cylene,,37.933241,21.143869,0.316335549,-0.020734432
13,570205,Dyme,6B5,1905,987,Dyme,Dyme,,,Dyme,35,377,94,,Dimis,Dimis,,Dimis,,38.144625,21.551425,0.317447776,-0.020301105
13,570567,Patra(e),6B5,1906,988,Pathras,PaTHRAS,,,PaTHRAS,36,377,94,,Patras,Patras,,Patras: hanc urbem principis apostolorum germanus sanctus apostolus Andreas suarum per crucem depositione reliquiarum nobilitavit.,,38.243265,21.738518,0.318669001,-0.019785009
13,570049,Aigion,6B5,1907,989,Agion,Agion,,,Agion,37,377,94,,Egion,Egion,,"Egea quae Egeon, ex qua sancti Cosmas et Damianus anargiri filio sanctissimae Theodotis exorti sunt,",,38.252707,22.081952,0.320085662,-0.019391083
13,570043,Aigeira,6B5,1908,990,Agira,Agira,,,Agira,38,377,94,,Egira,Egira,,Egira,,38.12855,22.3782,0.320936656,-0.019345872
13,570668,Sicyon/Demetrias,6B5,1909,991,Sicione,Sicione,,,Sicione,39,377,94,,Sicion,Sitiora,,Sicion,,37.98381922,22.71219331,0.322111524,-0.019284834
13,570420,Lechaion,6B5,1910,993,Lechi,Lechi,,,Lechi,40,377,94,,Chele.,Leche,,,,37.930955,22.878817,0.323206258,-0.019573315
13,570317,,6B5,1892,973,istamo (Istamo),istamo,,,istamo,41,377,94,,Stomis,Stomis,,,,37.941389,22.987778,0.324466211,-0.01850369
13,540888,Kreusis,6B5,1883,963,Crusa,Crvsa,,,Crvsa,42,377,94,,Creusa,Cerusa,,,,38.208277,23.112105,0.322041236,-0.01704335
13,,#N/A,,,0,,,,,,43,377,94,,Antheton,Antheton,,,,0,0,,
13,540642,Antikyra,6B5,1882,962,Anticirra,Anticirra,,,Anticirra,44,377,94,,Anticera,Anticara,,,,38.375439,22.626059,0.321054112,-0.017034356
13,540969,Oiantheia/Euantheia?,6B5,1881,961,Euanthia,Evamtria,,,Evamtria,45,378,94,,Evantia,Isantia,,,,38.342137,22.191004,0.319622121,-0.017322664
13,540960,Naupactus,6B5,1880,960,Naupactos,Navpactos,,,Navpactos,46,378,94,,"Naupastores, Naupactos",Naupatas,,Naupactos,,38.399726,21.831267,0.318376089,-0.017542827
13,540699,Calydon,6B4,1879,958,Calidon flumen,Calidon Fl.,,,Calidon Fl.,47,378,94,,Calydon,Calidon,,Calidon,,38.372926,21.5331825,0.316467303,-0.018111535
13,540780,Euenos (river),6B4,1878,957,Evvenos flumen,Evvenos Fl.,,,Evvenos Fl.,48,378,94,,Evenus,Evenos,,Ebenos,,38.32639506,21.51846467,0.312845154,-0.019269083
13,554173,Achelous (river),6B4,1877,956,Aceloum flumen,Ac[.]lovm Fl.,,,Ac[.]lovm Fl.,49,378,94,,Acheloum,Achelois.,,Achelous,,0,0,0.310903962,-0.019877578
13,530793,Alyz(e)ia,6B4,1876,955,Halisso,Hal[ - ? - ],,,Hal[ - ? - ],50,378,94,,Alosum,Alosus,,Aiofus,,38.70891328,20.94770924,0.309464112,-0.020298714
13,530842,Dioryktos?,6B4,1875,954,Perthoricto,Perthoricto,,,Perthoricto,51,378,94,,Perdoriptum,,,Perdoriptum,,38.820961,20.748123,0.30799505,-0.020517564
13,531013,Nicopolis,6B3,1857,935,Actanicopoli,Actanicopoli,,,Actanicopoli,52,378,94,,Acianiapolis,,,Actranicopolis,,39.0157,20.7360035,0.306104335,-0.01991
13,530879,Glykys/Elaias?/Cheimerion? Limen,6B3,1864,942,Ciclis limen,Ciclis limen,,,Ciclis limen,53,378,94,,Glicisme,,,Slicisme,,39.2185,20.485,0.304134337,-0.017755963
13,,#N/A,6B3,1863,,,,,,Addianam,54,378,94,,Diana,,,Diana,,0,0,,
13,530824,Bouthroton,6B3,1862,940,Rutharoto,Rvtharoto,,,Rvtharoto,55,378,94,,Butaroton,,,Butarutan,,39.745527,20.020422,0.302203481,-0.015751432
13,531061,Phoinike,6B3,1860,939,Phenice,Phenice,,,Phenice,56,378,94,,Penice,,,Penice,,39.913118,20.057154,0.301194776,-0.015109698
13,481694,Ad Acroceraunia,6B3,1859,937,Ocrocenaurio,Ocrocenavrio,,,Ocrocenavrio,57,378,94,,Acroceaurion,,,Acroceraunium quae et Butrehntos,,40.280708,19.449999,0.299904499,-0.014010623
13,481750,Aulon,6B3,1858,936,Aulona,Avlona,,,Avlona,58,378,94,,Alona,Aulona,,Aulona: hanc sanctus martir Danax sanctificat:,,40.484898,19.473197,0.297473588,-0.013116885
13,481728,Apollonia,6A3,1852,930,Apollonia,Apollonia,,,Apollonia,59,378,94,,Apollonia,,,Appollonia,,40.7339195,19.462878,0.296741906,-0.012243299
13,481857,(H)Apsos (river),6A2,1851,929,Hapsum Flumen,Hapsvm Fl.,,,Hapsvm Fl.,60,379,94,,Apsum,Absura,,Apsum,,40.80845507,19.63668959,0.294952024,-0.011114933
13,481841,Genesis,6A3,1850,928,Genesis Flumen,Genesis Fl.,,,Genesis Fl.,61,379,94,,Genesis,Alosus,,Genesis.,,41.1576511,19.6053923,0.294411437,-0.010774631
13,481818,Dyrr(h)achium/Epidamnos,6A2,1841,918,Dyrratio,Dyrratio,,,Dyrratio,62,379,94,,Durachium.,Durachium,,"Epidaurus, quae nunc Dirachium, amplissima olim ac famosissima",,41.3163425,19.447355,0.292389055,-0.00987012
14,481962,Pistum,6A2,1840,917,Pistum,Pistvm,,,Pistvm,1,379,94,,Plistum,,,Pistrum,,41.516171,19.737161,0.290312816,-0.009777997
14,481896,Lissus,6A2,1807,881,Lissum,Lissvm,,,Lissvm,2,379,95,,Lissum,,,Lissum,,41.7829405,19.643916,0.28765836,-0.009401283
14,?,#N/A,,,0,,,,,,3,379,95,,[GG: Diode],,,Diode,,,,,
14,481986,Scodra,6A2,1801,875,Scobre,Scobre,,,Scobre,4,379,95,,Scodris,,,Codras,,42.0672575,19.520268,0.285474962,-0.008923033
14,481770,Bouthoe,6A1,1806,880,Batua,Batva,,Out of sequence?,Batva,5,379,95,,Butua,Butua,,Buccinium,,42.279737,18.831815,0.283701062,-0.009044041
14,,#N/A,,,0,,,,Out of sequence?,,6,379,95,,Decadoron,Decadaron,,Budua,,0,0,,
14,481931,Olcinium/Vicinium,6A1,1805,879,Vicinium,Vicinivm,,Out of sequence?,Vicinivm,7,379,95,,Bicinion,Buccinium,,Decadaron,,41.929636,19.224261,0.281280969,-0.009032355
14,197263,Epidaurum,6A1,1803,877,Epitauro,Epitavro,,,Epitavro,8,379,95,,Epitauron,Epitaurum id est Ragusium,,Epitauron ubi nunc est Ratisium,,42.58101,18.218868,0.276563726,-0.00933944
14,197091,Ad Zizio?,5A5,1702,766,Ad zizio,Ad zizio,,,Ad zizio,9,379,95,,Assidium,Zidion,,Assidium,,42.776686,18.387915,0.272839203,-0.009513831
14,197426,Pardua,5A5,1701,765,Pardua,Pardva,,,Pardva,10,379,95,,Bretorum,Pardua id est Stamnes,,Praetorium,,42.941391,18.083704,0.270616041,-0.009618467
14,197089,Ad Turres,5A5,1619,676,Ad Turres,Adtvrres,,,Adtvrres,11,380,95,,Turres,Turres,,Turres,,43.113334,17.719999,0.180515688,-0.012302312
14,197400,Narona,5A4,1698,761,Narona,Narona,,,Narona,12,380,95,,Narrona,Narrona,,Narona,,43.046389,17.598611,0.263449923,-0.009506211
14,,,,,0,,,,,,13,380,95,,Praetoria,,,Praegoria,,0,0,,
14,197167,Bigeste,5A4,1697,760,Bigeste,Bigeste,,,Bigeste,14,380,95,,Biston,Biston,,Biston,,43.214714,17.53169,0.261320793,-0.00935395
14,197386,Muccurum,5A4,1705,769,Inaronia (In Aronia),Inaronia,,,Inaronia,15,380,95,,Aronia,Aronia id est Mucru,,Aronix,,43.295215,17.020743,0.254179266,-0.009710832
14,197419,Oneum,5A3,1704,768,Oneo,Oneo,,,Oneo,16,380,95,,Oneon,Oneo,,Oneon,,43.444003,16.692144,0.252680059,-0.0098645
14,,#N/A,,,0,,,,,,17,380,95,,Nerente,Netrate,,Nerente,,0,0,,
14,,#N/A,,,0,,,,,,18,380,95,,Ionopen,Unione id est Musaro,,Iunope.,,0,0,,
14,197524,Spalatum,5A3,1707,771,Spalato,Spalato,,,Spalato,19,380,95,,Spalatrum,Spalathron,,Spalathon,,43.506883,16.442449,0.248538997,-0.01016511
14,197059,Ad Dianam,5A3,1708,772,Ad Dianam,Addiana,,,Addiana,20,380,95,,Dianion,,,Dianion,,43.508516,16.389936,0.246552071,-0.010572727
14,197488,Salona,5A3,1681,745,Salona,Salona,,,Salona,21,380,95,,Salona,Salona,,Salona,,43.539561,16.483426,0.247419012,-0.008548282
14,197511,Siculi,5A3,1713,778,Siclis,Siclis,,,Siclis,22,380,95,,Siclis,Siclisi,,Siclis,,43.553234,16.346833,0.244478085,-0.009757416
14,197555,Tragurium,5A2,1712,777,Ragurio,ragvrio,,,ragvrio,23,380,95,,Tragurion,Tragurion,,Tragurium,,43.517639,16.25063,0.242649853,-0.0103789
14,,#N/A,5A1,1710,775,Ad pretorum,Adpretorvm,,,Adpretorvm,24,380,95,,Praetorium Caesaris,Praetorio Caesaris,,Praetorianum Cesaris,,0,0,0.228883007,-0.010610237
14,197534,Synodion/Magnum,,,0,,,off the coast,TP lists Magnum inland,,25,380,95,,Praetorium magnum,,,Praetorium magnum,,43.793599,16.313369,,
14,197133,Arausa,,,0,,,,otu of seqeunce?,,26,380,95,,Aurasione,Arausione,,Arausiona,,43.804229,15.79233,,
14,197539,Tambia,,,0,,,,,,27,380,95,,Tambia,Tabia,,Timbia,,43.724105,16.201613,,
14,197473,Rider,,,0,,,,,,28,380,95,,Rider,,,Ridder,,43.700462,16.055704,,
14,197502,Scardona,4A4,1633,692,Sardona,Sardona,,,Sardona,29,380,95,,Scardona,Scardona,,Scardona,,43.817746,15.922959,0.207198125,-0.009475202
14,203132,Impletus,,,0,,,,,,30,381,95,,Impletus,Impletus,,Impletus,,0,0,,
14,197145,Asseria,4A4,1630,689,Aserie,Aserie,,,Aserie,31,381,95,,Arausion,Erausina,,Arausionium,,44.0109681,15.6663802,0.210306479,-0.008503337
14,197404,Nedinum,4A4,1629,687,Nedino,Nedino,,,Nedino,32,381,95,,Nedinon,Nedisso,,Neclinum,,44.071458,15.497238,0.203445731,-0.009265978
14,197312,Iader,4B3,1628,686,Iadera,Iadera,yes,,Iadera,33,381,95,,Iadera,Iader,,Iadora,,44.115501,15.223778,0.196904031,-0.012095609
14,197094,Aenona,,,0,,,,,,34,381,95,,Enona,"Elona, item",,Ebona,,44.2435845,15.1847195,,
14,#N/A,#N/A,,,0,,,,,,35,381,95,,Agit,Dan,,Agit,,#N/A,,,
14,197225,Corinium,,,0,,,,,,36,381,95,,Corinthon,Coriton,,Corinthon.,,44.104527,15.633504,,
14,197139,Argyruntum,,,0,,,,,,37,381,95,,Argerunton,Argerunto,,Argerunton,,44.295052,15.440271,,
14,197575,Vegium,,,0,,,,,,38,381,95,,Bigi,Bigi,,Bigi,,44.524317,15.073469,,
14,197420,Ortopla,,,0,,,,,,39,381,95,,Ospela,Ospela,,Ospella,,44.71907,14.892387,,
14,197358,Lopsica,,,0,,,,,,40,381,95,,Publisca,Puplisca,,Publisca,,44.928868,14.92,,
14,197505,Senia,4B2,1618,675,Senia,Senia,yes,,Senia,41,381,95,,Senia,Senia,,Senia,,44.990472,14.900874,0.182319901,-0.011835988
14,197088,Ad Turres,4B2,1619,676,Ad Turres,Adtvrres,,,ad Turres,42,381,95,,Turres,Turres,,Turres,,45.174936,14.689261,0.180515688,-0.012302312
14,197470,Raparia,,,0,,,,,,43,381,95,,Raparia,Raparia,,Raparia,,45.306779,14.535292,,
14,197541,Tarsatica,4B1,1617,674,Tarsatica,Tarsatica,yes,,Tarsatica,44,381,95,,Tharsaticum,Tharsaticum,,Tharsaticum,,45.330309,14.46247,0.177650131,-0.011914625
14,197347,Lauriana,,,0,,,,,,45,381,95,,Lauriana,Lauriana,,Laureana,,45.29127,14.275837,,
14,197102,Albona,4A1,1616,673,Alvona,Alvona,,,Alvona,46,381,95,,Albona,Albona,,Albona,,45.098398,14.115747,0.175584662,-0.01098823
14,197142,Arsia (river),4A1,1615,672,Arsia Fluvius,Arsia Fl.,,,Arsia fl.,47,381,95,,Arsia,Arsia,,Arsia,Arsia,45.0493813,14.04624976,0.17313783,-0.009949257
14,197405,Nesactium,4B1,1614,,,,yes,,[City Symbol],48,382,95,,Nesatium,Nessatio,,Nesacium,Nissacium,44.9168565,13.969982,,
14,197448,Pola,4A1,1611,668,Pola,Pola,,,Pola,49,382,95,,Pola,Pola,,Pola,Pola,44.869567,13.841124,0.169556171,-0.011657545
14,197478,Ruginium,,,0,,,,,,50,382,95,,Revingo,Ruginio seu Ruigno,,Remigium,Ribingium,45.081788,13.635286,,
14,197427,Parentium,,,0,,,,,,51,382,95,,Parentium,Parentium,,Parentium,,45.227354,13.5948985,,
14,197403,Neapolis,,,0,,,,,,52,382,95,,Neapolis,Neapolis,,Neapolis,Neapolis,45.315245,13.562104,,
14,197308,Humagum,,,0,,,,,,53,382,95,,Humago,Humago,,Humagum,Umagum,45.433033,13.520182,,
14,197515,Siparis,,,0,,,,,,54,382,95,,Siparis,Siparis,,Sipparis,Sapara quae et Sibaris,45.467448,13.507065,,
14,197514,Silvo,4B1,1613,670,Siluo (Silvo),Silvo,,,Silvo,55,382,95,,Silbonis,Silbio,,Silbonis,Silvium,45.500513,13.505237,0.168079311,-0.011669005
14,197439,Piranum,4A1,1537,586,Parentio,Parentio,yes,TP confusion with Parentium?,Parentio,56,382,95,,Pirano,Piranon,,Piranum.,Piranium,45.528129,13.568078,0.167976684,-0.009407121
14,197189,Capris/Iustinopolis,4A1,1612,669,Quaeri,Qvaeri,yes (spa),,Qvaeri,57,382,95,,Capris,Capris,,Capris,Capris,45.548131,13.731116,0.166941689,-0.010986286
14,187578,Tergeste,3A5,1536,585,Tergeste,Tergeste,,,Tergeste,58,382,95,,Tergeste,Tregesten,,Tergeste,Treiesta,45.649148,13.7717,0.165314627,-0.009458922
14,187302,Avesica,,,0,,,,,,59,382,95,,Adbessicin,,,Alessiccion,,45.717745,13.811925,,
14,187386,Forum Iulii,,,0,,,,Confusion with fonte Timavi?,,60,382,95,,Foroiulium,Foroiulium,,Foroiulium,Foroiulii,46.091866,13.4333385,,
14,187339,Castellum Pucinum,,,0,,,,,,61,382,95,,Putiolis,Puciolis,,Puciolis,Puciolis,45.707479,13.73367,,
14,187290,Aquileia,3A5,1125,136,Aqvileia (Aquileia),Aqvileia,yes (big symbol),,Aquilea,62,382,95,,Aquileia,Aquileia,,Aquileia nobilis et olim inclita: hanc Attila saevissimus cepit et diruit:,Aquileia,45.769631,13.370946,0.158784275,-0.009081694
14,393441,Iulia Concordia,3A4,1124,135,Concordia,Concordia,,,Concordia,63,383,95,,Concordia,Concordia,,Concordia,Concordia,45.758285,12.84276802,0.155630436,-0.00907827
14,393374,Altinum,3A4,1127,138,Altino,Altino,yes,,Altino,64,383,95,,Altinum,Altinum seu Altilia,,Altinum,Altinum quae nunc Pucellis dicitur,45.54627312,12.39968139,0.154295556,-0.010835618
14,393503,Tarvisium,,,0,,,,,,65,383,95,,Tarbision qui et Tribicium dicitur,Tribicium seu Tarbision,,Trabitium,Tarbisium,45.666251,12.242061,,
14,393473,Patavium,,,0,,,,,,66,383,95,,Patavium,Patavium,,"Patavium, quam elapsus Achivis Antenor .....",Patavium: hanc Antenor mediis Achivis elapsus a Troiae excidio condidit:,45.409561,11.876975,,
14,393454,Mons Silicis,,,0,,,,,,67,383,95,,Monssilicis,Monssilicis,,Mons sylicis,Mons silicis,45.239638,11.750443,,
14,,#N/A,,,0,,,,,,68,383,95,,Prosilia,Prosilia,,Prosilia,Prosilia,0,0,,
14,393382,Ateste,,,0,,,,,,69,383,95,,Adestum,Adestum,,Adestum,Adeustum,45.227738,11.656616,,
14,393434,*Hadriani,3B5,1134,146,Radriani,Radriani,,,Radriani,70,383,95,,"Adrianopolis a qua mare Adriaticum a quibusdam nominatur, item civitas Adre et supra scripta",Adrianopolis,,Adrianopolis et praemissa,Hadrianopolis,44.94935,12.169186,0.164037617,-0.013214938
14,393480,Ravenna,4B1,1140,153,Ravenna,Ravenna,,,Ravenna,71,383,95,,Ravenna.,?,,Ravenna.,"Ravenna, in qua idem cosmographiae expositor huius licet indoctus imus Christi servus exortus sum; quae scilicet non solum nobilitate, sed et autentu regio inter ceteras olim celsior, nunc deo volente dignitate colitur.ecclesiastica atque pontificali, martirum in ea coruscantium meritis famosior excelsior excolitur.",44.415718,12.196604,0.173224498,-0.015294238
